contract_id,month_index,logins_total,active_users,leads_created,opportunities_created,reports_generated,feature_adoption_score
2784,5,306,34,0,0,0,0.36209154254934695
2785,0,88,8,24,9,8,0.5844703242236341
2785,1,104,8,32,15,8,0.5844703242236341
2785,2,80,8,24,14,16,0.5844703242236341
2785,3,72,8,24,14,0,0.5844703242236341
2785,4,88,8,8,4,0,0.5844703242236341
2785,5,16,8,0,0,8,0.5844703242236341
2785,6,88,8,32,17,0,0.5844703242236341
2786,0,49,7,21,12,0,0.48860546907632896
2786,1,28,7,0,0,7,0.48860546907632896
2786,2,42,7,14,9,14,0.48860546907632896
2786,3,21,7,14,5,14,0.48860546907632896
2786,4,91,7,21,7,7,0.48860546907632896
2787,0,70,7,21,14,7,0.5277022496238031
2787,1,21,7,14,6,0,0.5277022496238031
2787,2,56,7,14,8,0,0.5277022496238031
2787,3,49,7,0,0,0,0.5277022496238031
2787,4,49,7,21,13,0,0.5277022496238031
2787,5,70,7,14,7,0,0.5277022496238031
2787,6,49,7,14,5,7,0.5277022496238031
2787,7,28,7,7,2,7,0.5277022496238031
2787,8,42,7,21,14,7,0.5277022496238031
2787,9,56,7,7,3,7,0.5277022496238031
2787,10,77,7,0,0,7,0.5277022496238031
2788,0,250,25,50,27,25,0.5810115722748658
2788,1,200,25,25,8,0,0.5810115722748658
2788,2,150,25,75,40,25,0.5810115722748658
2788,3,200,25,100,37,0,0.5810115722748658
2788,4,225,25,50,18,25,0.5810115722748658
2788,5,225,25,50,17,75,0.5810115722748658
2789,0,28,4,0,0,4,0.5672050515891816
2789,1,40,4,12,5,12,0.5672050515891816
2789,2,48,4,4,2,0,0.5672050515891816
2789,3,24,4,4,1,4,0.5672050515891816
2789,4,36,4,8,4,4,0.5672050515891816
2790,0,30,3,9,3,0,0.25321318314571234
2790,1,27,3,3,1,3,0.25321318314571234
2790,2,27,3,6,3,3,0.25321318314571234
2791,0,40,10,0,0,0,0.6943386842056617
2791,1,90,10,20,11,0,0.6943386842056617
2791,2,130,10,10,3,20,0.6943386842056617
2791,3,80,10,20,8,20,0.6943386842056617
2791,4,60,10,50,25,20,0.6943386842056617
2791,5,90,10,20,8,10,0.6943386842056617
2791,6,130,10,20,12,0,0.6943386842056617
2791,7,50,10,30,20,20,0.6943386842056617
2791,8,90,10,0,0,10,0.6943386842056617
2791,9,90,10,0,0,10,0.6943386842056617
2791,10,120,10,20,12,20,0.6943386842056617
2791,11,80,10,20,13,40,0.6943386842056617
2792,0,9,1,2,1,0,0.18564105348831703
2792,1,12,1,3,0,0,0.18564105348831703
2792,2,9,1,4,2,1,0.18564105348831703
2792,3,8,1,1,0,0,0.18564105348831703
2792,4,8,1,1,0,1,0.18564105348831703
2792,5,9,1,4,1,0,0.18564105348831703
2792,6,12,1,1,0,1,0.18564105348831703
2793,0,240,24,0,0,0,0.560536439219166
2793,1,264,24,24,12,48,0.560536439219166
2793,2,192,24,72,47,0,0.560536439219166
2793,3,240,24,48,16,0,0.560536439219166
2793,4,144,24,24,16,48,0.560536439219166
2794,0,369,41,41,18,0,0.6508664433816465
2794,1,287,41,41,14,164,0.6508664433816465
2794,2,205,41,82,38,82,0.6508664433816465
2794,3,328,41,246,122,41,0.6508664433816465
2794,4,328,41,0,0,41,0.6508664433816465
2795,0,35,5,5,2,10,0.5277022496238031
2795,1,45,5,0,0,5,0.5277022496238031
2795,2,15,5,10,5,10,0.5277022496238031
2795,3,35,5,10,3,5,0.5277022496238031
2795,4,10,5,15,6,0,0.5277022496238031
2795,5,60,5,15,10,5,0.5277022496238031
2795,6,35,5,5,2,0,0.5277022496238031
2795,7,65,5,5,3,0,0.5277022496238031
2795,8,30,5,15,7,0,0.5277022496238031
2795,9,30,5,5,2,10,0.5277022496238031
2796,0,402,67,134,52,0,0.8142542778580415
2796,1,536,67,134,55,134,0.8142542778580415
2796,2,469,67,201,133,268,0.8142542778580415
2796,3,670,67,134,43,67,0.8142542778580415
2796,4,737,67,268,134,0,0.8142542778580415
2796,5,201,67,134,50,0,0.8142542778580415
2796,6,402,67,134,73,0,0.8142542778580415
2796,7,335,67,67,28,0,0.8142542778580415
2796,8,335,67,0,0,0,0.8142542778580415
2797,0,280,35,140,68,105,0.5990988501794162
2797,1,280,35,140,84,35,0.5990988501794162
2797,2,385,35,140,51,70,0.5990988501794162
2797,3,245,35,70,44,35,0.5990988501794162
2797,4,245,35,105,54,70,0.5990988501794162
2797,5,245,35,0,0,0,0.5990988501794162
2797,6,210,35,35,23,0,0.5990988501794162
2797,7,140,35,175,104,35,0.5990988501794162
2797,8,420,35,70,43,70,0.5990988501794162
2798,0,72,9,18,6,18,0.5557898470127368
2798,1,72,9,9,4,18,0.5557898470127368
2798,2,72,9,18,9,9,0.5557898470127368
2798,3,63,9,9,5,9,0.5557898470127368
2798,4,99,9,9,4,18,0.5557898470127368
2798,5,99,9,18,9,0,0.5557898470127368
2798,6,117,9,9,4,27,0.5557898470127368
2799,0,72,9,18,10,0,0.7262233784262982
2799,1,117,9,9,2,0,0.7262233784262982
2799,2,135,9,36,15,0,0.7262233784262982
2800,0,451,41,82,29,123,0.5216339313319116
2800,1,328,41,0,0,41,0.5216339313319116
2800,2,328,41,41,21,0,0.5216339313319116
2800,3,410,41,123,61,82,0.5216339313319116
2800,4,492,41,164,83,0,0.5216339313319116
2800,5,164,41,82,50,0,0.5216339313319116
2800,6,410,41,41,13,41,0.5216339313319116
2800,7,287,41,0,0,41,0.5216339313319116
2801,0,30,3,3,1,3,0.26656822313296513
2801,1,24,3,9,3,0,0.26656822313296513
2801,2,9,3,12,6,6,0.26656822313296513
2801,3,12,3,18,8,3,0.26656822313296513
2801,4,15,3,6,3,3,0.26656822313296513
2801,5,12,3,3,1,9,0.26656822313296513
2801,6,39,3,9,4,6,0.26656822313296513
2801,7,42,3,0,0,3,0.26656822313296513
2801,8,30,3,12,3,0,0.26656822313296513
2802,0,77,7,14,5,7,0.37918687938354484
2802,1,56,7,14,4,0,0.37918687938354484
2802,2,49,7,0,0,7,0.37918687938354484
2802,3,49,7,0,0,0,0.37918687938354484
2803,0,27,3,3,1,0,0.4824657652967035
2803,1,30,3,3,1,9,0.4824657652967035
2803,2,18,3,3,1,0,0.4824657652967035
2803,3,24,3,0,0,0,0.4824657652967035
2804,0,108,6,18,9,6,0.26478733227420165
2804,1,78,6,0,0,6,0.26478733227420165
2804,2,42,6,12,3,6,0.26478733227420165
2804,3,18,6,12,7,0,0.26478733227420165
2804,4,72,6,24,14,12,0.26478733227420165
2804,5,42,6,18,7,12,0.26478733227420165
2804,6,36,6,12,8,0,0.26478733227420165
2804,7,36,6,12,7,0,0.26478733227420165
2804,8,24,6,12,8,6,0.26478733227420165
2804,9,66,6,12,3,18,0.26478733227420165
2805,0,88,11,22,13,22,0.8637400416034527
2805,1,99,11,33,13,11,0.8637400416034527
2805,2,88,11,77,39,11,0.8637400416034527
2805,3,154,11,11,4,11,0.8637400416034527
2805,4,99,11,22,11,0,0.8637400416034527
2805,5,55,11,33,20,11,0.8637400416034527
2805,6,77,11,22,7,11,0.8637400416034527
2805,7,33,11,0,0,22,0.8637400416034527
2806,0,36,4,12,4,0,0.18458902642674313
2806,1,48,4,12,4,0,0.18458902642674313
2806,2,20,4,4,2,8,0.18458902642674313
2806,3,40,4,4,2,0,0.18458902642674313
2806,4,36,4,4,1,8,0.18458902642674313
2806,5,16,4,16,11,0,0.18458902642674313
2806,6,40,4,20,11,0,0.18458902642674313
2806,7,44,4,8,2,4,0.18458902642674313
2806,8,48,4,12,7,4,0.18458902642674313
2806,9,12,4,0,0,0,0.18458902642674313
2806,10,28,4,20,8,4,0.18458902642674313
2806,11,12,4,4,1,20,0.18458902642674313
2806,12,40,4,12,7,4,0.18458902642674313
2807,0,24,4,4,1,0,0.2181041961665871
2807,1,32,4,8,3,12,0.2181041961665871
2807,2,44,4,4,1,0,0.2181041961665871
2807,3,28,4,4,1,8,0.2181041961665871
2807,4,28,4,8,2,4,0.2181041961665871
2807,5,56,4,8,5,8,0.2181041961665871
2808,0,56,8,8,4,8,0.39018968620113503
2808,1,72,8,8,5,24,0.39018968620113503
2808,2,48,8,24,10,8,0.39018968620113503
2808,3,48,8,24,12,8,0.39018968620113503
2808,4,40,8,24,14,0,0.39018968620113503
2808,5,72,8,8,3,16,0.39018968620113503
2808,6,112,8,16,8,24,0.39018968620113503
2809,0,672,42,126,72,168,0.8770434110492018
2809,1,252,42,42,27,84,0.8770434110492018
2809,2,336,42,84,31,42,0.8770434110492018
2809,3,252,42,84,45,0,0.8770434110492018
2809,4,294,42,84,41,42,0.8770434110492018
2809,5,420,42,84,29,0,0.8770434110492018
2809,6,294,42,42,22,0,0.8770434110492018
2809,7,336,42,84,53,84,0.8770434110492018
2809,8,336,42,0,0,126,0.8770434110492018
2809,9,420,42,126,79,0,0.8770434110492018
2810,0,30,5,0,0,5,0.3864462011272464
2810,1,25,5,15,7,0,0.3864462011272464
2810,2,40,5,5,1,10,0.3864462011272464
2810,3,40,5,0,0,0,0.3864462011272464
2810,4,35,5,15,8,0,0.3864462011272464
2810,5,30,5,10,3,5,0.3864462011272464
2810,6,55,5,10,6,10,0.3864462011272464
2811,0,27,3,6,2,3,0.3673912534756044
2811,1,21,3,12,5,0,0.3673912534756044
2811,2,24,3,9,3,6,0.3673912534756044
2811,3,27,3,12,5,3,0.3673912534756044
2811,4,18,3,12,7,6,0.3673912534756044
2811,5,33,3,6,3,3,0.3673912534756044
2812,0,105,15,30,10,0,0.6567196799292787
2812,1,150,15,45,24,15,0.6567196799292787
2812,2,75,15,30,13,45,0.6567196799292787
2812,3,120,15,60,18,15,0.6567196799292787
2812,4,90,15,45,26,15,0.6567196799292787
2812,5,165,15,45,31,15,0.6567196799292787
2812,6,135,15,30,15,0,0.6567196799292787
2812,7,195,15,0,0,30,0.6567196799292787
2812,8,90,15,30,15,0,0.6567196799292787
2812,9,150,15,0,0,0,0.6567196799292787
2813,0,91,7,14,9,0,0.5113909886507824
2813,1,63,7,28,9,14,0.5113909886507824
2813,2,70,7,14,7,7,0.5113909886507824
2813,3,21,7,7,4,7,0.5113909886507824
2813,4,70,7,35,16,14,0.5113909886507824
2813,5,63,7,14,9,7,0.5113909886507824
2814,0,238,34,102,71,68,0.7968746750038324
2814,1,340,34,34,14,34,0.7968746750038324
2814,2,510,34,204,139,68,0.7968746750038324
2815,0,54,6,0,0,12,0.38934519973273274
2815,1,36,6,12,6,6,0.38934519973273274
2815,2,60,6,12,5,0,0.38934519973273274
2815,3,42,6,6,2,6,0.38934519973273274
2815,4,42,6,6,2,18,0.38934519973273274
2815,5,36,6,24,15,6,0.38934519973273274
2815,6,24,6,18,5,6,0.38934519973273274
2815,7,48,6,18,12,0,0.38934519973273274
2815,8,42,6,12,6,6,0.38934519973273274
2815,9,54,6,18,12,6,0.38934519973273274
2816,0,99,9,9,4,18,0.4939690207321214
2816,1,27,9,18,9,0,0.4939690207321214
2816,2,27,9,18,10,0,0.4939690207321214
2816,3,63,9,9,5,0,0.4939690207321214
2816,4,63,9,0,0,9,0.4939690207321214
2817,0,196,14,28,13,14,0.8086517501063156
2817,1,126,14,28,9,42,0.8086517501063156
2817,2,126,14,14,4,0,0.8086517501063156
2817,3,126,14,0,0,14,0.8086517501063156
2817,4,56,14,28,19,14,0.8086517501063156
2817,5,126,14,70,24,0,0.8086517501063156
2817,6,98,14,84,55,14,0.8086517501063156
2817,7,70,14,0,0,28,0.8086517501063156
2817,8,140,14,56,33,14,0.8086517501063156
2817,9,98,14,56,29,0,0.8086517501063156
2817,10,126,14,28,9,14,0.8086517501063156
2817,11,210,14,0,0,42,0.8086517501063156
2818,0,32,4,12,7,4,0.57179259102436
2818,1,28,4,0,0,0,0.57179259102436
2818,2,36,4,0,0,0,0.57179259102436
2818,3,28,4,4,1,0,0.57179259102436
2819,0,306,51,102,57,102,0.6162336833278844
2819,1,510,51,102,41,51,0.6162336833278844
2819,2,306,51,153,46,51,0.6162336833278844
2819,3,663,51,204,65,51,0.6162336833278844
2820,0,8,1,2,1,0,0.29121004227652564
2820,1,7,1,0,0,3,0.29121004227652564
2820,2,10,1,3,1,2,0.29121004227652564
2820,3,8,1,0,0,1,0.29121004227652564
2820,4,3,1,1,0,0,0.29121004227652564
2820,5,13,1,0,0,0,0.29121004227652564
2820,6,9,1,0,0,1,0.29121004227652564
2820,7,10,1,4,1,2,0.29121004227652564
2820,8,14,1,1,0,1,0.29121004227652564
2821,0,242,22,22,10,66,0.5823223048494363
2821,1,88,22,0,0,0,0.5823223048494363
2821,2,242,22,22,13,0,0.5823223048494363
2821,3,176,22,0,0,44,0.5823223048494363
2821,4,44,22,88,61,22,0.5823223048494363
2821,5,132,22,66,31,0,0.5823223048494363
2821,6,220,22,22,6,0,0.5823223048494363
2821,7,176,22,22,15,0,0.5823223048494363
2822,0,70,10,30,12,20,0.592835099682119
2822,1,80,10,30,12,20,0.592835099682119
2822,2,50,10,60,33,0,0.592835099682119
2822,3,60,10,20,6,10,0.592835099682119
2822,4,150,10,20,11,20,0.592835099682119
2823,0,135,15,0,0,0,0.8249042576807458
2823,1,75,15,15,10,0,0.8249042576807458
2823,2,105,15,30,11,15,0.8249042576807458
2823,3,150,15,15,6,15,0.8249042576807458
2824,0,203,29,87,43,0,0.7676424345114435
2824,1,116,29,58,28,0,0.7676424345114435
2824,2,232,29,29,16,0,0.7676424345114435
2824,3,406,29,29,9,0,0.7676424345114435
2824,4,145,29,29,14,58,0.7676424345114435
2825,0,48,6,18,11,24,0.38934519973273274
2825,1,48,6,12,7,18,0.38934519973273274
2825,2,54,6,0,0,18,0.38934519973273274
2825,3,72,6,6,3,0,0.38934519973273274
2825,4,48,6,18,6,0,0.38934519973273274
2825,5,36,6,36,16,0,0.38934519973273274
2825,6,48,6,18,8,12,0.38934519973273274
2825,7,84,6,12,6,0,0.38934519973273274
2825,8,60,6,12,4,6,0.38934519973273274
2826,0,182,26,0,0,0,0.38881255811378024
2826,1,364,26,52,19,52,0.38881255811378024
2826,2,234,26,52,32,0,0.38881255811378024
2826,3,390,26,130,75,52,0.38881255811378024
2826,4,234,26,26,11,78,0.38881255811378024
2826,5,208,26,156,81,0,0.38881255811378024
2826,6,182,26,52,36,0,0.38881255811378024
2827,0,336,42,84,25,42,0.41113094159461505
2827,1,630,42,126,67,126,0.41113094159461505
2827,2,378,42,84,46,42,0.41113094159461505
2827,3,252,42,126,62,42,0.41113094159461505
2827,4,336,42,42,17,42,0.41113094159461505
2827,5,462,42,42,13,0,0.41113094159461505
2827,6,504,42,42,28,168,0.41113094159461505
2827,7,378,42,0,0,42,0.41113094159461505
2827,8,210,42,42,20,84,0.41113094159461505
2828,0,35,5,15,8,5,0.34284475045595797
2828,1,65,5,5,2,5,0.34284475045595797
2828,2,50,5,15,9,0,0.34284475045595797
2828,3,50,5,5,1,0,0.34284475045595797
2828,4,20,5,10,4,10,0.34284475045595797
2828,5,45,5,15,8,5,0.34284475045595797
2828,6,40,5,25,8,0,0.34284475045595797
2828,7,80,5,20,10,5,0.34284475045595797
2829,0,11,1,2,0,1,0.31162767442872213
2829,1,8,1,2,1,0,0.31162767442872213
2829,2,6,1,1,0,1,0.31162767442872213
2829,3,12,1,1,0,1,0.31162767442872213
2829,4,5,1,2,1,0,0.31162767442872213
2829,5,5,1,2,0,2,0.31162767442872213
2829,6,5,1,1,0,1,0.31162767442872213
2830,0,438,73,146,86,0,0.3610646393024056
2830,1,219,73,219,147,0,0.3610646393024056
2830,2,511,73,73,36,0,0.3610646393024056
2830,3,365,73,73,25,73,0.3610646393024056
2830,4,438,73,146,76,0,0.3610646393024056
2830,5,292,73,219,150,0,0.3610646393024056
2830,6,657,73,292,134,73,0.3610646393024056
2830,7,438,73,146,70,0,0.3610646393024056
2831,0,322,46,230,86,0,0.8090369450902506
2831,1,276,46,46,31,46,0.8090369450902506
2831,2,184,46,46,26,46,0.8090369450902506
2831,3,322,46,0,0,0,0.8090369450902506
2831,4,414,46,0,0,46,0.8090369450902506
2831,5,460,46,92,41,0,0.8090369450902506
2831,6,368,46,92,47,0,0.8090369450902506
2831,7,230,46,46,18,0,0.8090369450902506
2831,8,506,46,92,52,0,0.8090369450902506
2832,0,165,15,30,10,45,0.4777347247805024
2832,1,165,15,0,0,15,0.4777347247805024
2832,2,150,15,30,10,15,0.4777347247805024
2832,3,60,15,15,7,0,0.4777347247805024
2832,4,135,15,45,18,0,0.4777347247805024
2832,5,90,15,30,20,15,0.4777347247805024
2832,6,120,15,0,0,15,0.4777347247805024
2833,0,105,15,15,7,15,0.6720655756181168
2833,1,90,15,30,13,0,0.6720655756181168
2833,2,150,15,75,23,15,0.6720655756181168
2833,3,180,15,15,7,30,0.6720655756181168
2833,4,165,15,0,0,15,0.6720655756181168
2834,0,72,8,8,5,0,0.2539330336993557
2834,1,56,8,16,5,0,0.2539330336993557
2834,2,80,8,16,8,0,0.2539330336993557
2834,3,56,8,8,3,0,0.2539330336993557
2834,4,72,8,8,2,8,0.2539330336993557
2834,5,72,8,0,0,0,0.2539330336993557
2834,6,64,8,16,7,8,0.2539330336993557
2834,7,40,8,0,0,0,0.2539330336993557
2835,0,147,21,21,9,21,0.5121280276127245
2835,1,231,21,42,16,21,0.5121280276127245
2835,2,147,21,42,20,21,0.5121280276127245
2835,3,231,21,42,13,42,0.5121280276127245
2835,4,189,21,21,10,21,0.5121280276127245
2835,5,210,21,0,0,21,0.5121280276127245
2835,6,168,21,21,7,0,0.5121280276127245
2835,7,147,21,42,19,42,0.5121280276127245
2835,8,231,21,63,20,0,0.5121280276127245
2836,0,30,3,3,1,3,0.5070791209587305
2836,1,48,3,3,1,3,0.5070791209587305
2836,2,21,3,3,1,0,0.5070791209587305
2836,3,18,3,9,3,3,0.5070791209587305
2836,4,27,3,12,3,0,0.5070791209587305
2836,5,39,3,9,4,6,0.5070791209587305
2836,6,18,3,0,0,0,0.5070791209587305
2836,7,18,3,3,2,9,0.5070791209587305
2836,8,42,3,12,4,3,0.5070791209587305
2837,0,72,6,6,2,18,0.6785887035351404
2837,1,48,6,6,2,6,0.6785887035351404
2837,2,24,6,36,17,6,0.6785887035351404
2837,3,24,6,0,0,6,0.6785887035351404
2837,4,84,6,18,10,0,0.6785887035351404
2837,5,48,6,12,4,18,0.6785887035351404
2837,6,66,6,12,5,6,0.6785887035351404
2837,7,66,6,18,12,6,0.6785887035351404
2837,8,48,6,12,4,6,0.6785887035351404
2838,0,13,1,0,0,0,0.2577471421078017
2838,1,11,1,4,2,0,0.2577471421078017
2838,2,10,1,1,0,0,0.2577471421078017
2838,3,2,1,0,0,1,0.2577471421078017
2838,4,7,1,2,0,0,0.2577471421078017
2839,0,55,11,0,0,11,0.46548888632672714
2839,1,77,11,22,12,22,0.46548888632672714
2839,2,110,11,22,8,11,0.46548888632672714
2839,3,66,11,33,22,0,0.46548888632672714
2839,4,66,11,11,6,11,0.46548888632672714
2839,5,99,11,55,34,33,0.46548888632672714
2840,0,117,13,26,8,0,0.8224066965047739
2840,1,104,13,52,17,39,0.8224066965047739
2840,2,104,13,52,18,13,0.8224066965047739
2840,3,65,13,78,43,0,0.8224066965047739
2840,4,156,13,13,8,0,0.8224066965047739
2840,5,143,13,39,25,0,0.8224066965047739
2840,6,117,13,26,16,13,0.8224066965047739
2840,7,65,13,52,34,0,0.8224066965047739
2840,8,65,13,26,14,39,0.8224066965047739
2841,0,6,3,6,2,9,0.5431873471226605
2841,1,15,3,18,7,6,0.5431873471226605
2841,2,24,3,3,1,3,0.5431873471226605
2841,3,27,3,9,3,0,0.5431873471226605
2841,4,27,3,18,7,6,0.5431873471226605
2841,5,15,3,6,3,3,0.5431873471226605
2841,6,30,3,0,0,3,0.5431873471226605
2841,7,39,3,6,2,0,0.5431873471226605
2842,0,162,18,18,6,18,0.8672426531811154
2842,1,90,18,72,29,18,0.8672426531811154
2842,2,90,18,36,15,0,0.8672426531811154
2842,3,144,18,54,23,0,0.8672426531811154
2842,4,162,18,18,8,18,0.8672426531811154
2843,0,81,9,36,13,9,0.4467060003686877
2843,1,45,9,27,14,0,0.4467060003686877
2843,2,72,9,27,17,0,0.4467060003686877
2843,3,45,9,27,12,0,0.4467060003686877
2843,4,81,9,0,0,18,0.4467060003686877
2843,5,72,9,0,0,0,0.4467060003686877
2844,0,168,14,14,7,14,0.35627438602054906
2844,1,84,14,0,0,28,0.35627438602054906
2844,2,112,14,14,4,14,0.35627438602054906
2844,3,182,14,14,5,14,0.35627438602054906
2844,4,98,14,70,47,14,0.35627438602054906
2845,0,0,0,0,0,0,0.06315731828925465
2845,1,0,0,0,0,0,0.06315731828925465
2845,2,0,0,0,0,0,0.06315731828925465
2846,0,221,17,51,21,17,0.7508782674639211
2846,1,68,17,17,11,34,0.7508782674639211
2846,2,136,17,34,22,17,0.7508782674639211
2847,0,84,14,56,33,0,0.5998839790785109
2847,1,56,14,14,5,14,0.5998839790785109
2847,2,126,14,14,7,42,0.5998839790785109
2847,3,42,14,14,8,28,0.5998839790785109
2847,4,126,14,42,13,14,0.5998839790785109
2847,5,126,14,42,25,28,0.5998839790785109
2847,6,126,14,42,23,42,0.5998839790785109
2848,0,15,5,20,10,0,0.22496720459610278
2848,1,15,5,20,12,10,0.22496720459610278
2848,2,40,5,20,11,0,0.22496720459610278
2848,3,20,5,10,5,5,0.22496720459610278
2848,4,30,5,10,3,5,0.22496720459610278
2848,5,35,5,5,2,5,0.22496720459610278
2848,6,50,5,20,10,5,0.22496720459610278
2848,7,50,5,5,2,10,0.22496720459610278
2849,0,65,13,0,0,0,0.5577535611196727
2849,1,78,13,39,14,13,0.5577535611196727
2849,2,104,13,13,5,0,0.5577535611196727
2849,3,117,13,0,0,13,0.5577535611196727
2849,4,65,13,26,17,39,0.5577535611196727
2849,5,104,13,78,51,13,0.5577535611196727
2849,6,130,13,39,14,13,0.5577535611196727
2849,7,91,13,39,15,39,0.5577535611196727
2850,0,10,1,2,0,0,0.1966343939393583
2850,1,12,1,3,1,0,0.1966343939393583
2850,2,6,1,2,0,2,0.1966343939393583
2850,3,6,1,1,0,3,0.1966343939393583
2850,4,8,1,2,1,1,0.1966343939393583
2850,5,6,1,3,1,1,0.1966343939393583
2850,6,11,1,4,2,0,0.1966343939393583
2850,7,5,1,2,0,0,0.1966343939393583
2851,0,72,6,12,6,30,0.7373935587869472
2851,1,72,6,6,3,6,0.7373935587869472
2851,2,60,6,18,7,12,0.7373935587869472
2851,3,66,6,18,8,0,0.7373935587869472
2851,4,60,6,6,3,6,0.7373935587869472
2851,5,42,6,6,3,0,0.7373935587869472
2851,6,42,6,6,3,6,0.7373935587869472
2851,7,42,6,0,0,6,0.7373935587869472
2851,8,24,6,6,3,0,0.7373935587869472
2851,9,48,6,18,5,6,0.7373935587869472
2851,10,48,6,18,11,24,0.7373935587869472
2852,0,196,28,140,49,0,0.471396303738732
2852,1,140,28,56,26,0,0.471396303738732
2852,2,140,28,0,0,0,0.471396303738732
2852,3,252,28,28,12,28,0.471396303738732
2852,4,112,28,28,17,28,0.471396303738732
2852,5,224,28,84,55,0,0.471396303738732
2852,6,196,28,56,32,0,0.471396303738732
2852,7,224,28,28,18,28,0.471396303738732
2852,8,252,28,56,32,56,0.471396303738732
2852,9,252,28,56,20,56,0.471396303738732
2853,0,63,7,0,0,28,0.33689507329020285
2853,1,14,7,28,11,7,0.33689507329020285
2853,2,28,7,14,5,0,0.33689507329020285
2853,3,28,7,14,4,14,0.33689507329020285
2853,4,63,7,21,13,14,0.33689507329020285
2854,0,224,32,96,31,96,0.6957590134471148
2854,1,192,32,160,51,32,0.6957590134471148
2854,2,224,32,64,25,32,0.6957590134471148
2854,3,96,32,0,0,128,0.6957590134471148
2854,4,192,32,64,33,0,0.6957590134471148
2854,5,352,32,288,189,0,0.6957590134471148
2855,0,85,17,51,25,17,0.6426436925905499
2855,1,170,17,68,38,0,0.6426436925905499
2855,2,136,17,34,14,0,0.6426436925905499
2855,3,119,17,0,0,34,0.6426436925905499
2855,4,68,17,51,19,17,0.6426436925905499
2855,5,136,17,0,0,34,0.6426436925905499
2855,6,153,17,34,18,0,0.6426436925905499
2855,7,187,17,34,11,0,0.6426436925905499
2856,0,259,37,74,30,0,0.9282480884909985
2856,1,296,37,111,50,0,0.9282480884909985
2856,2,259,37,37,23,0,0.9282480884909985
2856,3,370,37,111,34,37,0.9282480884909985
2856,4,333,37,37,22,0,0.9282480884909985
2856,5,222,37,111,39,148,0.9282480884909985
2857,0,77,11,33,16,0,0.7947619929432814
2857,1,143,11,33,22,0,0.7947619929432814
2857,2,143,11,11,7,44,0.7947619929432814
2857,3,132,11,22,7,0,0.7947619929432814
2858,0,14,1,0,0,1,0.17499046876119564
2858,1,6,1,1,0,0,0.17499046876119564
2858,2,10,1,5,3,2,0.17499046876119564
2858,3,8,1,2,0,2,0.17499046876119564
2858,4,8,1,2,1,2,0.17499046876119564
2858,5,13,1,0,0,0,0.17499046876119564
2858,6,3,1,1,0,0,0.17499046876119564
2858,7,11,1,0,0,0,0.17499046876119564
2858,8,7,1,2,0,0,0.17499046876119564
2858,9,6,1,3,1,1,0.17499046876119564
2858,10,11,1,0,0,1,0.17499046876119564
2858,11,9,1,1,0,1,0.17499046876119564
2858,12,12,1,1,0,1,0.17499046876119564
2859,0,595,85,85,27,0,0.8884891755914568
2859,1,765,85,255,129,85,0.8884891755914568
2859,2,425,85,85,41,85,0.8884891755914568
2859,3,765,85,255,155,85,0.8884891755914568
2859,4,850,85,170,80,255,0.8884891755914568
2859,5,510,85,170,82,85,0.8884891755914568
2859,6,680,85,85,27,85,0.8884891755914568
2859,7,765,85,425,195,0,0.8884891755914568
2860,0,45,5,10,4,10,0.6019112175102072
2860,1,40,5,20,11,0,0.6019112175102072
2860,2,45,5,15,10,10,0.6019112175102072
2860,3,45,5,10,6,0,0.6019112175102072
2860,4,65,5,5,2,0,0.6019112175102072
2860,5,45,5,10,3,0,0.6019112175102072
2860,6,50,5,0,0,5,0.6019112175102072
2861,0,72,8,24,8,8,0.6241672266370188
2861,1,64,8,32,11,8,0.6241672266370188
2861,2,48,8,0,0,16,0.6241672266370188
2861,3,64,8,8,5,16,0.6241672266370188
2861,4,80,8,8,4,8,0.6241672266370188
2862,0,80,16,0,0,48,0.803662997417914
2862,1,112,16,32,11,48,0.803662997417914
2862,2,192,16,32,9,16,0.803662997417914
2862,3,160,16,96,41,0,0.803662997417914
2862,4,144,16,16,6,16,0.803662997417914
2862,5,96,16,32,12,16,0.803662997417914
2862,6,96,16,0,0,0,0.803662997417914
